,prop,lambda,theta,sample,sample_avg,acc_mhs
752,exp_dep,1000.0,1.0,2,0.3780976433199102,0.3938617454448352
753,exp_dep,1000.0,1.0,3,0.3780976433199102,0.24264726669419756
754,exp_dep,1000.0,1.0,4,0.3780976433199102,0.4406195494827528
755,exp_dep,1000.0,10.0,0,0.43965008787884285,0.4625469768425422
756,exp_dep,1000.0,10.0,1,0.43965008787884285,0.2862290896256812
757,exp_dep,1000.0,10.0,2,0.43965008787884285,0.6266879925908306
758,exp_dep,1000.0,10.0,3,0.43965008787884285,0.34316920230857534
759,exp_dep,1000.0,10.0,4,0.43965008787884285,0.47961717802658477
760,exp_dep,2000.0,1e-06,0,0.4232733508179131,0.40535747493205027
761,exp_dep,2000.0,1e-06,1,0.4232733508179131,0.4894201351492945
762,exp_dep,2000.0,1e-06,2,0.4232733508179131,0.4751535964283977
763,exp_dep,2000.0,1e-06,3,0.4232733508179131,0.3687991499931229
764,exp_dep,2000.0,1e-06,4,0.4232733508179131,0.3776363975867003
765,exp_dep,2000.0,1e-05,0,0.4958053939850428,0.5264904292014159
766,exp_dep,2000.0,1e-05,1,0.4958053939850428,0.6729195226325493
767,exp_dep,2000.0,1e-05,2,0.4958053939850428,0.36733530945472953
768,exp_dep,2000.0,1e-05,3,0.4958053939850428,0.4557272172831085
769,exp_dep,2000.0,1e-05,4,0.4958053939850428,0.45655449135341114
770,exp_dep,2000.0,0.0001,0,0.41127299264166056,0.392606135640618
771,exp_dep,2000.0,0.0001,1,0.41127299264166056,0.27731031879749585
772,exp_dep,2000.0,0.0001,2,0.41127299264166056,0.42642987780633546
773,exp_dep,2000.0,0.0001,3,0.41127299264166056,0.43111625991627783
774,exp_dep,2000.0,0.0001,4,0.41127299264166056,0.5289023710475755
775,exp_dep,2000.0,0.001,0,0.43843498463442226,0.38235669331792105
776,exp_dep,2000.0,0.001,1,0.43843498463442226,0.4851982575989538
777,exp_dep,2000.0,0.001,2,0.43843498463442226,0.46116102249700974
778,exp_dep,2000.0,0.001,3,0.43843498463442226,0.4535727272602223
779,exp_dep,2000.0,0.001,4,0.43843498463442226,0.4098862224980044
780,exp_dep,2000.0,0.01,0,0.4895332318812546,0.4476538017198587
781,exp_dep,2000.0,0.01,1,0.4895332318812546,0.3723436632602562
782,exp_dep,2000.0,0.01,2,0.4895332318812546,0.6035076219240452
783,exp_dep,2000.0,0.01,3,0.4895332318812546,0.6008493496661746
784,exp_dep,2000.0,0.01,4,0.4895332318812546,0.42331172283593826
785,exp_dep,2000.0,0.1,0,0.43683603652562636,0.551255856281894
786,exp_dep,2000.0,0.1,1,0.43683603652562636,0.40119084751296813
787,exp_dep,2000.0,0.1,2,0.43683603652562636,0.3705752674218607
788,exp_dep,2000.0,0.1,3,0.43683603652562636,0.3790939486613817
789,exp_dep,2000.0,0.1,4,0.43683603652562636,0.48206426275002734
790,exp_dep,2000.0,1.0,0,0.36127105240556145,0.38263328634815846
791,exp_dep,2000.0,1.0,1,0.36127105240556145,0.3570311886135899
792,exp_dep,2000.0,1.0,2,0.36127105240556145,0.3665038405826627
793,exp_dep,2000.0,1.0,3,0.36127105240556145,0.35642570143244406
794,exp_dep,2000.0,1.0,4,0.36127105240556145,0.3437612450509519
795,exp_dep,2000.0,10.0,0,0.34348896312400434,0.5089805676826903
796,exp_dep,2000.0,10.0,1,0.34348896312400434,0.2404296792022479
797,exp_dep,2000.0,10.0,2,0.34348896312400434,0.3480983706296394
798,exp_dep,2000.0,10.0,3,0.34348896312400434,0.3081731611465689
799,exp_dep,2000.0,10.0,4,0.34348896312400434,0.3117630369588751
800,exp_dep,3000.0,1e-06,0,0.4296021616711435,0.44346956870432525
801,exp_dep,3000.0,1e-06,1,0.4296021616711435,0.3380597413614422
802,exp_dep,3000.0,1e-06,2,0.4296021616711435,0.4763859345441731
803,exp_dep,3000.0,1e-06,3,0.4296021616711435,0.40077571171435505
804,exp_dep,3000.0,1e-06,4,0.4296021616711435,0.4893198520314223
805,exp_dep,3000.0,1e-05,0,0.44281024934388824,0.4496976392863333
806,exp_dep,3000.0,1e-05,1,0.44281024934388824,0.4828666679071974
807,exp_dep,3000.0,1e-05,2,0.44281024934388824,0.4774746245368016
808,exp_dep,3000.0,1e-05,3,0.44281024934388824,0.39693691509121
809,exp_dep,3000.0,1e-05,4,0.44281024934388824,0.40707539989789915
810,exp_dep,3000.0,0.0001,0,0.4927523357553363,0.66040496222057
811,exp_dep,3000.0,0.0001,1,0.4927523357553363,0.44377521364495526
812,exp_dep,3000.0,0.0001,2,0.4927523357553363,0.3861103791570096
813,exp_dep,3000.0,0.0001,3,0.4927523357553363,0.4974962618003514
814,exp_dep,3000.0,0.0001,4,0.4927523357553363,0.47597486195379546
815,exp_dep,3000.0,0.001,0,0.43982876691576606,0.40411461476376065
816,exp_dep,3000.0,0.001,1,0.43982876691576606,0.43766576025144227
817,exp_dep,3000.0,0.001,2,0.43982876691576606,0.37587639934998435
818,exp_dep,3000.0,0.001,3,0.43982876691576606,0.49816786917193007
819,exp_dep,3000.0,0.001,4,0.43982876691576606,0.48331919104171334
820,exp_dep,3000.0,0.01,0,0.4043811311405161,0.3521308596984517
821,exp_dep,3000.0,0.01,1,0.4043811311405161,0.4123512236954077
822,exp_dep,3000.0,0.01,2,0.4043811311405161,0.48646197539948094
823,exp_dep,3000.0,0.01,3,0.4043811311405161,0.48295422469726124
824,exp_dep,3000.0,0.01,4,0.4043811311405161,0.28800737221197914
825,exp_dep,3000.0,0.1,0,0.47431987150841837,0.5101093918966427
826,exp_dep,3000.0,0.1,1,0.47431987150841837,0.5185435867067438
827,exp_dep,3000.0,0.1,2,0.47431987150841837,0.3810475341798236
828,exp_dep,3000.0,0.1,3,0.47431987150841837,0.4889846237807717
829,exp_dep,3000.0,0.1,4,0.47431987150841837,0.4729142209781097
830,exp_dep,3000.0,1.0,0,0.40410158099094307,0.503790493854671
831,exp_dep,3000.0,1.0,1,0.40410158099094307,0.45531249020629405
832,exp_dep,3000.0,1.0,2,0.40410158099094307,0.2752399976419247
833,exp_dep,3000.0,1.0,3,0.40410158099094307,0.3506591446959768
834,exp_dep,3000.0,1.0,4,0.40410158099094307,0.43550577855584877
835,exp_dep,3000.0,10.0,0,0.4235611982751003,0.316881881904022
836,exp_dep,3000.0,10.0,1,0.4235611982751003,0.3812348779598917
837,exp_dep,3000.0,10.0,2,0.4235611982751003,0.5352883161245942
838,exp_dep,3000.0,10.0,3,0.4235611982751003,0.45326108164627815
839,exp_dep,3000.0,10.0,4,0.4235611982751003,0.4311398337407157
840,exp_dep,4000.0,1e-06,0,0.4323980278177886,0.4165965134524725
841,exp_dep,4000.0,1e-06,1,0.4323980278177886,0.2728167460816741
842,exp_dep,4000.0,1e-06,2,0.4323980278177886,0.4883244027360395
843,exp_dep,4000.0,1e-06,3,0.4323980278177886,0.5620131546411365
844,exp_dep,4000.0,1e-06,4,0.4323980278177886,0.4222393221776199
845,exp_dep,4000.0,1e-05,0,0.41986048349153193,0.3976488385387425
846,exp_dep,4000.0,1e-05,1,0.41986048349153193,0.34898359942107365
847,exp_dep,4000.0,1e-05,2,0.41986048349153193,0.4250281590122138
848,exp_dep,4000.0,1e-05,3,0.41986048349153193,0.3623382199501007
849,exp_dep,4000.0,1e-05,4,0.41986048349153193,0.5653036005355293
850,exp_dep,4000.0,0.0001,0,0.42321242830857775,0.48796970340251566
851,exp_dep,4000.0,0.0001,1,0.42321242830857775,0.4951173116469827
852,exp_dep,4000.0,0.0001,2,0.42321242830857775,0.27338644177219884
853,exp_dep,4000.0,0.0001,3,0.42321242830857775,0.43420387116163145
854,exp_dep,4000.0,0.0001,4,0.42321242830857775,0.4253848135595606
855,exp_dep,4000.0,0.001,0,0.5019614477358149,0.6592782882859102
856,exp_dep,4000.0,0.001,1,0.5019614477358149,0.46741689945363074
857,exp_dep,4000.0,0.001,2,0.5019614477358149,0.47634687676487464
858,exp_dep,4000.0,0.001,3,0.5019614477358149,0.4790847995089503
859,exp_dep,4000.0,0.001,4,0.5019614477358149,0.42768037466570846
860,exp_dep,4000.0,0.01,0,0.4127499334155054,0.380697549375989
861,exp_dep,4000.0,0.01,1,0.4127499334155054,0.3432054765973548
862,exp_dep,4000.0,0.01,2,0.4127499334155054,0.3303148353140376
863,exp_dep,4000.0,0.01,3,0.4127499334155054,0.41117024324438783
864,exp_dep,4000.0,0.01,4,0.4127499334155054,0.598361562545758
865,exp_dep,4000.0,0.1,0,0.454181222790038,0.4793610540076027
866,exp_dep,4000.0,0.1,1,0.454181222790038,0.48751498941539767
867,exp_dep,4000.0,0.1,2,0.454181222790038,0.5458378469431288
868,exp_dep,4000.0,0.1,3,0.454181222790038,0.32858995562549664
869,exp_dep,4000.0,0.1,4,0.454181222790038,0.4296022679585642
870,exp_dep,4000.0,1.0,0,0.404991901800953,0.3327958695481895
871,exp_dep,4000.0,1.0,1,0.404991901800953,0.3972268804750705
872,exp_dep,4000.0,1.0,2,0.404991901800953,0.4726926736714161
873,exp_dep,4000.0,1.0,3,0.404991901800953,0.4772335684630887
874,exp_dep,4000.0,1.0,4,0.404991901800953,0.345010516847
875,exp_dep,4000.0,10.0,0,0.4425569795079108,0.3882273537388116
876,exp_dep,4000.0,10.0,1,0.4425569795079108,0.4709334423659208
877,exp_dep,4000.0,10.0,2,0.4425569795079108,0.34201619388979887
878,exp_dep,4000.0,10.0,3,0.4425569795079108,0.5159717833518643
879,exp_dep,4000.0,10.0,4,0.4425569795079108,0.495636124193158
880,exp_dep,5000.0,1e-06,0,0.4506469259437644,0.5812060793050513
881,exp_dep,5000.0,1e-06,1,0.4506469259437644,0.3597254953538496
882,exp_dep,5000.0,1e-06,2,0.4506469259437644,0.35734263090823193
883,exp_dep,5000.0,1e-06,3,0.4506469259437644,0.49527583789437235
884,exp_dep,5000.0,1e-06,4,0.4506469259437644,0.45968458625731645
885,exp_dep,5000.0,1e-05,0,0.4680340056352724,0.5784414794767154
886,exp_dep,5000.0,1e-05,1,0.4680340056352724,0.41711313710165665
887,exp_dep,5000.0,1e-05,2,0.4680340056352724,0.4994097423277129
888,exp_dep,5000.0,1e-05,3,0.4680340056352724,0.4846660599004713
889,exp_dep,5000.0,1e-05,4,0.4680340056352724,0.3605396093698057
890,exp_dep,5000.0,0.0001,0,0.4027003646407157,0.4611153390311008
891,exp_dep,5000.0,0.0001,1,0.4027003646407157,0.3290027248527797
892,exp_dep,5000.0,0.0001,2,0.4027003646407157,0.5214249198723123
893,exp_dep,5000.0,0.0001,3,0.4027003646407157,0.38407997323673926
894,exp_dep,5000.0,0.0001,4,0.4027003646407157,0.3178788662106466
895,exp_dep,5000.0,0.001,0,0.4428322640772772,0.4404328283067878
896,exp_dep,5000.0,0.001,1,0.4428322640772772,0.5007538038370176
897,exp_dep,5000.0,0.001,2,0.4428322640772772,0.5480578304854652
898,exp_dep,5000.0,0.001,3,0.4428322640772772,0.3780743176675961
899,exp_dep,5000.0,0.001,4,0.4428322640772772,0.3468425400895195
900,exp_dep,5000.0,0.01,0,0.4175635904635059,0.488475076724317
901,exp_dep,5000.0,0.01,1,0.4175635904635059,0.4964500750342226
902,exp_dep,5000.0,0.01,2,0.4175635904635059,0.40944721816218355
903,exp_dep,5000.0,0.01,3,0.4175635904635059,0.4002882605586118
904,exp_dep,5000.0,0.01,4,0.4175635904635059,0.29315732183819476
905,exp_dep,5000.0,0.1,0,0.3897253751089043,0.4775102272534293
906,exp_dep,5000.0,0.1,1,0.3897253751089043,0.39372021908509575
907,exp_dep,5000.0,0.1,2,0.3897253751089043,0.4087946645454828
908,exp_dep,5000.0,0.1,3,0.3897253751089043,0.30915586161640773
909,exp_dep,5000.0,0.1,4,0.3897253751089043,0.35944590304410595
910,exp_dep,5000.0,1.0,0,0.4164476879534374,0.442688823524312
911,exp_dep,5000.0,1.0,1,0.4164476879534374,0.41558214330206594
912,exp_dep,5000.0,1.0,2,0.4164476879534374,0.4797415022064915
913,exp_dep,5000.0,1.0,3,0.4164476879534374,0.4289001170518581
914,exp_dep,5000.0,1.0,4,0.4164476879534374,0.31532585368245947
915,exp_dep,5000.0,10.0,0,0.43501034906113345,0.4055026388803611
916,exp_dep,5000.0,10.0,1,0.43501034906113345,0.491793113883
917,exp_dep,5000.0,10.0,2,0.43501034906113345,0.40878127628084765
918,exp_dep,5000.0,10.0,3,0.43501034906113345,0.36523778782045574
919,exp_dep,5000.0,10.0,4,0.43501034906113345,0.5037369284410028
920,exp_dep,6000.0,1e-06,0,0.4632805877013261,0.4740541793669375
921,exp_dep,6000.0,1e-06,1,0.4632805877013261,0.38152134595640796
922,exp_dep,6000.0,1e-06,2,0.4632805877013261,0.4885008296957556
923,exp_dep,6000.0,1e-06,3,0.4632805877013261,0.31896929073992253
924,exp_dep,6000.0,1e-06,4,0.4632805877013261,0.6533572927476067
925,exp_dep,6000.0,1e-05,0,0.39473777826416284,0.40087593283191364
926,exp_dep,6000.0,1e-05,1,0.39473777826416284,0.3947539526138154
927,exp_dep,6000.0,1e-05,2,0.39473777826416284,0.32779474196707
928,exp_dep,6000.0,1e-05,3,0.39473777826416284,0.4283076787350642
929,exp_dep,6000.0,1e-05,4,0.39473777826416284,0.4219565851729509
930,exp_dep,6000.0,0.0001,0,0.3993059755282552,0.42962054652659404
931,exp_dep,6000.0,0.0001,1,0.3993059755282552,0.17688316362899137
932,exp_dep,6000.0,0.0001,2,0.3993059755282552,0.48060259260375
933,exp_dep,6000.0,0.0001,3,0.3993059755282552,0.49367618565845217
934,exp_dep,6000.0,0.0001,4,0.3993059755282552,0.4157473892234883
935,exp_dep,6000.0,0.001,0,0.48053878616571816,0.5580840274951739
936,exp_dep,6000.0,0.001,1,0.48053878616571816,0.2996056202524764
937,exp_dep,6000.0,0.001,2,0.48053878616571816,0.6449432862404744
938,exp_dep,6000.0,0.001,3,0.48053878616571816,0.49662362756575945
939,exp_dep,6000.0,0.001,4,0.48053878616571816,0.4034373692747068
940,exp_dep,6000.0,0.01,0,0.4114093638593251,0.3675432588221998
941,exp_dep,6000.0,0.01,1,0.4114093638593251,0.387590358514997
942,exp_dep,6000.0,0.01,2,0.4114093638593251,0.4900544309827229
943,exp_dep,6000.0,0.01,3,0.4114093638593251,0.3146167889345941
944,exp_dep,6000.0,0.01,4,0.4114093638593251,0.49724198204211156
945,exp_dep,6000.0,0.1,0,0.4428335310426877,0.3823394984058946
946,exp_dep,6000.0,0.1,1,0.4428335310426877,0.552082267346443
947,exp_dep,6000.0,0.1,2,0.4428335310426877,0.41636149179864473
948,exp_dep,6000.0,0.1,3,0.4428335310426877,0.49461852154623487
949,exp_dep,6000.0,0.1,4,0.4428335310426877,0.3687658761162213
950,exp_dep,6000.0,1.0,0,0.3682570836399176,0.4886753991922037
951,exp_dep,6000.0,1.0,1,0.3682570836399176,0.2538427405570713
952,exp_dep,6000.0,1.0,2,0.3682570836399176,0.3835816010761457
953,exp_dep,6000.0,1.0,3,0.3682570836399176,0.34510202808084883
954,exp_dep,6000.0,1.0,4,0.3682570836399176,0.37008364929331855
955,exp_dep,6000.0,10.0,0,0.39617275775775307,0.4322976951791694
956,exp_dep,6000.0,10.0,1,0.39617275775775307,0.3427131205597332
957,exp_dep,6000.0,10.0,2,0.39617275775775307,0.44238941555257866
958,exp_dep,6000.0,10.0,3,0.39617275775775307,0.4103441720963189
959,exp_dep,6000.0,10.0,4,0.39617275775775307,0.353119385400965
960,exp_dep,7000.0,1e-06,0,0.4404150670644403,0.5141113351321936
961,exp_dep,7000.0,1e-06,1,0.4404150670644403,0.29747496235747606
962,exp_dep,7000.0,1e-06,2,0.4404150670644403,0.4370292832250517
963,exp_dep,7000.0,1e-06,3,0.4404150670644403,0.47085041239331327
964,exp_dep,7000.0,1e-06,4,0.4404150670644403,0.48260934221416674
965,exp_dep,7000.0,1e-05,0,0.44818678388226135,0.6148632638902041
966,exp_dep,7000.0,1e-05,1,0.44818678388226135,0.31808308313594946
967,exp_dep,7000.0,1e-05,2,0.44818678388226135,0.31477975328914676
968,exp_dep,7000.0,1e-05,3,0.44818678388226135,0.5457527883248756
969,exp_dep,7000.0,1e-05,4,0.44818678388226135,0.4474550307711309
970,exp_dep,7000.0,0.0001,0,0.4614574902722325,0.6072302401798607
971,exp_dep,7000.0,0.0001,1,0.4614574902722325,0.414147133522708
972,exp_dep,7000.0,0.0001,2,0.4614574902722325,0.4955656694980681
973,exp_dep,7000.0,0.0001,3,0.4614574902722325,0.35011860948024126
974,exp_dep,7000.0,0.0001,4,0.4614574902722325,0.4402257986802842
975,exp_dep,7000.0,0.001,0,0.4219890959973842,0.4443835245038426
976,exp_dep,7000.0,0.001,1,0.4219890959973842,0.436075537883665
977,exp_dep,7000.0,0.001,2,0.4219890959973842,0.39948194503178086
978,exp_dep,7000.0,0.001,3,0.4219890959973842,0.33614099332578656
979,exp_dep,7000.0,0.001,4,0.4219890959973842,0.49386347924184587
980,exp_dep,7000.0,0.01,0,0.4914179997156142,0.5002584129347996
981,exp_dep,7000.0,0.01,1,0.4914179997156142,0.4913134391362894
982,exp_dep,7000.0,0.01,2,0.4914179997156142,0.4601125501570059
983,exp_dep,7000.0,0.01,3,0.4914179997156142,0.5608647445987046
984,exp_dep,7000.0,0.01,4,0.4914179997156142,0.44454085175127145
985,exp_dep,7000.0,0.1,0,0.43213153962567874,0.29736336106352995
986,exp_dep,7000.0,0.1,1,0.43213153962567874,0.43006612726265453
987,exp_dep,7000.0,0.1,2,0.43213153962567874,0.4973834632301648
988,exp_dep,7000.0,0.1,3,0.43213153962567874,0.4641178732139773
989,exp_dep,7000.0,0.1,4,0.43213153962567874,0.4717268733580675
990,exp_dep,7000.0,1.0,0,0.38513020122452457,0.3845954677241268
991,exp_dep,7000.0,1.0,1,0.38513020122452457,0.3559536641445727
992,exp_dep,7000.0,1.0,2,0.38513020122452457,0.43066470135381324
993,exp_dep,7000.0,1.0,3,0.38513020122452457,0.36204223668741375
994,exp_dep,7000.0,1.0,4,0.38513020122452457,0.39239493621269644
995,exp_dep,7000.0,10.0,0,0.4937241203110667,0.4165193533108423
996,exp_dep,7000.0,10.0,1,0.4937241203110667,0.4040264981703706
997,exp_dep,7000.0,10.0,2,0.4937241203110667,0.45246642109132146
998,exp_dep,7000.0,10.0,3,0.4937241203110667,0.6573447785569233
999,exp_dep,7000.0,10.0,4,0.4937241203110667,0.538263550425876
1000,exp_dep,8000.0,1e-06,0,0.44819906845488405,0.37633697696538004
1001,exp_dep,8000.0,1e-06,1,0.44819906845488405,0.6034622347588632
1002,exp_dep,8000.0,1e-06,2,0.44819906845488405,0.24775973264993167
1003,exp_dep,8000.0,1e-06,3,0.44819906845488405,0.4971200643377322
1004,exp_dep,8000.0,1e-06,4,0.44819906845488405,0.5163163335625127
1005,exp_dep,8000.0,1e-05,0,0.4147591784930563,0.42057417142139386
1006,exp_dep,8000.0,1e-05,1,0.4147591784930563,0.45531059761865167
1007,exp_dep,8000.0,1e-05,2,0.4147591784930563,0.3864821424062944
1008,exp_dep,8000.0,1e-05,3,0.4147591784930563,0.3605896604224616
1009,exp_dep,8000.0,1e-05,4,0.4147591784930563,0.4508393205964802
1010,exp_dep,8000.0,0.0001,0,0.3885200320863477,0.4540883862270282
1011,exp_dep,8000.0,0.0001,1,0.3885200320863477,0.554203547390218
1012,exp_dep,8000.0,0.0001,2,0.3885200320863477,0.3686962181742347
1013,exp_dep,8000.0,0.0001,3,0.3885200320863477,0.33763007621694796
1014,exp_dep,8000.0,0.0001,4,0.3885200320863477,0.22798193242330955
1015,exp_dep,8000.0,0.001,0,0.4258644993118382,0.522119752054588
1016,exp_dep,8000.0,0.001,1,0.4258644993118382,0.3326714789575836
1017,exp_dep,8000.0,0.001,2,0.4258644993118382,0.6257344301568027
1018,exp_dep,8000.0,0.001,3,0.4258644993118382,0.2932659562847077
1019,exp_dep,8000.0,0.001,4,0.4258644993118382,0.35553087910550873
1020,exp_dep,8000.0,0.01,0,0.4825903184501089,0.4896418786656885
1021,exp_dep,8000.0,0.01,1,0.4825903184501089,0.34464341148759314
1022,exp_dep,8000.0,0.01,2,0.4825903184501089,0.5260268315622703
1023,exp_dep,8000.0,0.01,3,0.4825903184501089,0.5582493361298034
1024,exp_dep,8000.0,0.01,4,0.4825903184501089,0.4943901344051895
1025,exp_dep,8000.0,0.1,0,0.445745920092664,0.3941116222785485
1026,exp_dep,8000.0,0.1,1,0.445745920092664,0.4429071626011027
1027,exp_dep,8000.0,0.1,2,0.445745920092664,0.45040785603065653
1028,exp_dep,8000.0,0.1,3,0.445745920092664,0.4416810503844188
1029,exp_dep,8000.0,0.1,4,0.445745920092664,0.4996219091685934
1030,exp_dep,8000.0,1.0,0,0.4481760070536698,0.4463892456633721
1031,exp_dep,8000.0,1.0,1,0.4481760070536698,0.49101600076504914
1032,exp_dep,8000.0,1.0,2,0.4481760070536698,0.35103610769109866
1033,exp_dep,8000.0,1.0,3,0.4481760070536698,0.4679542584605311
1034,exp_dep,8000.0,1.0,4,0.4481760070536698,0.48448442268829806
1035,exp_dep,8000.0,10.0,0,0.3767470614045737,0.3560653102143792
1036,exp_dep,8000.0,10.0,1,0.3767470614045737,0.35931119681214185
1037,exp_dep,8000.0,10.0,2,0.3767470614045737,0.3951833878143211
1038,exp_dep,8000.0,10.0,3,0.3767470614045737,0.428545248049708
1039,exp_dep,8000.0,10.0,4,0.3767470614045737,0.3446301641323183
1040,exp_dep,9000.0,1e-06,0,0.44954375447974737,0.35963887064428823
1041,exp_dep,9000.0,1e-06,1,0.44954375447974737,0.5604501835323522
1042,exp_dep,9000.0,1e-06,2,0.44954375447974737,0.5717175870902049
1043,exp_dep,9000.0,1e-06,3,0.44954375447974737,0.4659599939279111
1044,exp_dep,9000.0,1e-06,4,0.44954375447974737,0.2899521372039803
1045,exp_dep,9000.0,1e-05,0,0.44151812047503897,0.4419577504324036
1046,exp_dep,9000.0,1e-05,1,0.44151812047503897,0.46644361948835183
1047,exp_dep,9000.0,1e-05,2,0.44151812047503897,0.387386366057103
1048,exp_dep,9000.0,1e-05,3,0.44151812047503897,0.46528907077177845
1049,exp_dep,9000.0,1e-05,4,0.44151812047503897,0.4465137956255576
1050,exp_dep,9000.0,0.0001,0,0.3977882276268196,0.3667414047397623
1051,exp_dep,9000.0,0.0001,1,0.3977882276268196,0.475858822700561
1052,exp_dep,9000.0,0.0001,2,0.3977882276268196,0.3311983121597354
1053,exp_dep,9000.0,0.0001,3,0.3977882276268196,0.3683155358315397
1054,exp_dep,9000.0,0.0001,4,0.3977882276268196,0.4468270627024997
1055,exp_dep,9000.0,0.001,0,0.45261592453582633,0.38083095647507864
1056,exp_dep,9000.0,0.001,1,0.45261592453582633,0.3970579246587518
1057,exp_dep,9000.0,0.001,2,0.45261592453582633,0.4986212912330687
1058,exp_dep,9000.0,0.001,3,0.45261592453582633,0.5369164879679532
1059,exp_dep,9000.0,0.001,4,0.45261592453582633,0.4496529623442791
1060,exp_dep,9000.0,0.01,0,0.41090562983550927,0.4262854856354432
1061,exp_dep,9000.0,0.01,1,0.41090562983550927,0.3125689086436872
1062,exp_dep,9000.0,0.01,2,0.41090562983550927,0.4357477595308022
1063,exp_dep,9000.0,0.01,3,0.41090562983550927,0.48579923735780567
1064,exp_dep,9000.0,0.01,4,0.41090562983550927,0.39412675800980795
1065,exp_dep,9000.0,0.1,0,0.4306727322761389,0.43009337132507086
1066,exp_dep,9000.0,0.1,1,0.4306727322761389,0.3819583343514478
1067,exp_dep,9000.0,0.1,2,0.4306727322761389,0.39888163457421305
1068,exp_dep,9000.0,0.1,3,0.4306727322761389,0.47497231411102414
1069,exp_dep,9000.0,0.1,4,0.4306727322761389,0.46745800701893847
1070,exp_dep,9000.0,1.0,0,0.4682680645587555,0.4876807210783919
1071,exp_dep,9000.0,1.0,1,0.4682680645587555,0.49609795499477427
1072,exp_dep,9000.0,1.0,2,0.4682680645587555,0.43062093706449067
1073,exp_dep,9000.0,1.0,3,0.4682680645587555,0.474482993153093
1074,exp_dep,9000.0,1.0,4,0.4682680645587555,0.4524577165030278
1075,exp_dep,9000.0,10.0,0,0.4062810188721884,0.4296423304842349
1076,exp_dep,9000.0,10.0,1,0.4062810188721884,0.3785832340415252
1077,exp_dep,9000.0,10.0,2,0.4062810188721884,0.44779674962572696
1078,exp_dep,9000.0,10.0,3,0.4062810188721884,0.3085218917926254
1079,exp_dep,9000.0,10.0,4,0.4062810188721884,0.46686088841682966
1080,exp_dep,10000.0,1e-06,0,0.39860845232104486,0.6008296905115145
1081,exp_dep,10000.0,1e-06,1,0.39860845232104486,0.32035012989064404
1082,exp_dep,10000.0,1e-06,2,0.39860845232104486,0.2667403859824936
1083,exp_dep,10000.0,1e-06,3,0.39860845232104486,0.38878312381119823
1084,exp_dep,10000.0,1e-06,4,0.39860845232104486,0.4163389314093739
1085,exp_dep,10000.0,1e-05,0,0.47856202676574033,0.6154737277163724
1086,exp_dep,10000.0,1e-05,1,0.47856202676574033,0.4043910554199234
1087,exp_dep,10000.0,1e-05,2,0.47856202676574033,0.4079839608430359
1088,exp_dep,10000.0,1e-05,3,0.47856202676574033,0.46310731253386506
1089,exp_dep,10000.0,1e-05,4,0.47856202676574033,0.5018540773155048
1090,exp_dep,10000.0,0.0001,0,0.44586240547204614,0.44991542032161247
1091,exp_dep,10000.0,0.0001,1,0.44586240547204614,0.5418581201090914
1092,exp_dep,10000.0,0.0001,2,0.44586240547204614,0.362700483808389
1093,exp_dep,10000.0,0.0001,3,0.44586240547204614,0.39682592619456586
1094,exp_dep,10000.0,0.0001,4,0.44586240547204614,0.4780120769265719
1095,exp_dep,10000.0,0.001,0,0.3804780737167274,0.3140570642048266
1096,exp_dep,10000.0,0.001,1,0.3804780737167274,0.3687827240018906
1097,exp_dep,10000.0,0.001,2,0.3804780737167274,0.3869746945602769
1098,exp_dep,10000.0,0.001,3,0.3804780737167274,0.3823166402546295
1099,exp_dep,10000.0,0.001,4,0.3804780737167274,0.4502592455620136
1100,exp_dep,10000.0,0.01,0,0.43632113021645075,0.4487661256670208
1101,exp_dep,10000.0,0.01,1,0.43632113021645075,0.3723171435159336
1102,exp_dep,10000.0,0.01,2,0.43632113021645075,0.46795946850041537
1103,exp_dep,10000.0,0.01,3,0.43632113021645075,0.3460093912278091
1104,exp_dep,10000.0,0.01,4,0.43632113021645075,0.546553522171075
1105,exp_dep,10000.0,0.1,0,0.3918721963765098,0.4658599593193101
1106,exp_dep,10000.0,0.1,1,0.3918721963765098,0.35859383056040267
1107,exp_dep,10000.0,0.1,2,0.3918721963765098,0.3640527996877717
1108,exp_dep,10000.0,0.1,3,0.3918721963765098,0.4448380602134088
1109,exp_dep,10000.0,0.1,4,0.3918721963765098,0.3260163321016556
1110,exp_dep,10000.0,1.0,0,0.4474368602054966,0.4175936726858906
1111,exp_dep,10000.0,1.0,1,0.4474368602054966,0.44681598342901063
1112,exp_dep,10000.0,1.0,2,0.4474368602054966,0.45095143883850697
1113,exp_dep,10000.0,1.0,3,0.4474368602054966,0.5607851097367371
1114,exp_dep,10000.0,1.0,4,0.4474368602054966,0.36103809633733785
1115,exp_dep,10000.0,10.0,0,0.48324390722241956,0.4504581271790362
1116,exp_dep,10000.0,10.0,1,0.48324390722241956,0.49543087535315367
1117,exp_dep,10000.0,10.0,2,0.48324390722241956,0.523562443602735
1118,exp_dep,10000.0,10.0,3,0.48324390722241956,0.47426533287985706
1119,exp_dep,10000.0,10.0,4,0.48324390722241956,0.4725027570973161
1120,exp_dep,20000.0,1e-06,0,0.550660675836175,0.4832927229165703
1121,exp_dep,20000.0,1e-06,1,0.550660675836175,0.7845227546689818
1122,exp_dep,20000.0,1e-06,2,0.550660675836175,0.47830265249097087
