,iter,sample,acc_prob,acc_pl,acc_mhgs
2241,747,0,0.005902350055906304,0.0013795880558100714,0.4826086506691049
2242,747,1,0.010018786372632213,0.0017898385262935057,0.5617089992578689
2243,747,2,0.01157066517876284,0.0014657302236718052,0.42447038441377455
2244,748,0,0.006086107554853657,0.0014928623884847992,0.48345041092418356
2245,748,1,0.010385204868452728,0.0018625920113096034,0.5270882229500505
2246,748,2,0.011675682158331938,0.001406604778697117,0.4215532607139416
2247,749,0,0.0056146434096793355,0.001478340429063769,0.4833498084064518
2248,749,1,0.011434777566071225,0.0019056426459487924,0.5564541391625621
2249,749,2,0.01335560588664264,0.001292571923254171,0.4275185555696032
2250,750,0,0.0066085333005401654,0.0015662004829098367,0.48304731229338366
2251,750,1,0.010086501557174785,0.0019032677956488623,0.5480901951484638
2252,750,2,0.013104726539549397,0.0013314851179671492,0.4011933778632293
2253,751,0,0.006007805451068327,0.0015902316577456625,0.4837300521507885
2254,751,1,0.008714500633150202,0.001997465344518851,0.5440369400460993
2255,751,2,0.0130912947803269,0.001422832281580465,0.4274573396612223
2256,752,0,0.005543676943659623,0.0016169776620336804,0.4824351835933256
2257,752,1,0.008993093628544505,0.0019453130994885072,0.5783283499723775
2258,752,2,0.013331104868644155,0.0015273819056556958,0.4126906459570299
2259,753,0,0.005543641856211721,0.0016999444230358805,0.4829029516265592
2260,753,1,0.009498677811576386,0.0018983378488248654,0.5844314563916302
2261,753,2,0.013331298474263826,0.0015988158139754723,0.4060345706185538
2262,754,0,0.006037889123689868,0.0015950831714529995,0.48193179185567475
2263,754,1,0.009599321625438768,0.0019745656598901423,0.5204284957302252
2264,754,2,0.013941099980240436,0.0015436315812900722,0.40583707468975394
2265,755,0,0.00635153099093363,0.0015108409264986194,0.4820005193094483
2266,755,1,0.009600533729436204,0.001921747363507898,0.5133881929254454
2267,755,2,0.013941386163654399,0.0014075610125615229,0.4036807490763559
2268,756,0,0.0058452054791106834,0.0015977251507291097,0.4819047795708716
2269,756,1,0.010762689986765581,0.001984168568343885,0.5201842287478914
2270,756,2,0.013941355816652037,0.0015206018459183702,0.41902076153744966
2271,757,0,0.006452838105416745,0.0014643149492995652,0.48219276860703175
2272,757,1,0.010516359144053017,0.0022094789049389744,0.5052278753025321
2273,757,2,0.013941551281865817,0.0014820971784990976,0.40228851743231825
2274,758,0,0.005961943334376297,0.0013375985127811,0.4822062734733032
2275,758,1,0.009764189497393981,0.0021010450704481726,0.536975955296044
2276,758,2,0.014182213546925568,0.0015899182092126896,0.4373070559536836
2277,759,0,0.006050767743661234,0.0012830948635361365,0.481954648022931
2278,759,1,0.009763674856297241,0.0021285673183766987,0.5544948186257883
2279,759,2,0.014181941923733071,0.0014345036148862248,0.39846590828796863
2280,760,0,0.0060508776578289385,0.001256350034617771,0.48145974343531045
2281,760,1,0.010272308639939045,0.002005544556428844,0.5311315467657522
2282,760,2,0.014181751814570185,0.0013356026462754047,0.41409006717516456
2283,761,0,0.0070430641927406775,0.0013190904751213468,0.4809422518289016
2284,761,1,0.010187656457628064,0.002056771663577261,0.5375151689023073
2285,761,2,0.014270836937472374,0.0012677190130669794,0.40911183569707626
2286,762,0,0.006511997524586526,0.0013676711643744012,0.4814651767097109
2287,762,1,0.010688044136804842,0.0020612024418998212,0.5299528655417215
2288,762,2,0.01427102537251974,0.0012589180361954556,0.4279013975524894
2289,763,0,0.006189150945082872,0.0015243992485259054,0.4808598812169561
2290,763,1,0.00995507198636789,0.0018667429828944637,0.5258545085059879
2291,763,2,0.014271065757169608,0.0013257249442078063,0.4207255551405266
2292,764,0,0.006189172088725804,0.0014792591807168715,0.4810109825216922
2293,764,1,0.009764184449213897,0.001780790528569343,0.5554819361252652
2294,764,2,0.014450425463600617,0.0013979077676179502,0.4074915534444726
2295,765,0,0.006108357550425941,0.0014278389787998425,0.48058047099322554
2296,765,1,0.009631881999518126,0.0018663033181682308,0.5255361807908788
2297,765,2,0.014426566114210964,0.0014358598083126996,0.4027750785228137
2298,766,0,0.006597167012759906,0.0015270805728645645,0.4799463721833815
2299,766,1,0.009340420612083051,0.0019295461303804322,0.5311148481061096
2300,766,2,0.014388270263306724,0.0014181823543912126,0.3878453444546564
2301,767,0,0.007081351080443293,0.0015447937545341047,0.4794713901000508
2302,767,1,0.009703324449722106,0.0018344529573618982,0.5235452490974849
2303,767,2,0.0141346484291617,0.0014255458877942353,0.38958126266049287
2304,768,0,0.007294550301645823,0.0014918945463441946,0.4800571898761228
2305,768,1,0.009118622098738621,0.0018528992811850068,0.5351711551109656
2306,768,2,0.01454538239119533,0.001506101333129334,0.40904215038022457
2307,769,0,0.007960163243435174,0.0015966633796540264,0.4798700467929879
2308,769,1,0.008860132805474418,0.001906673555594241,0.5345150401967327
2309,769,2,0.014571592526596476,0.0014888811363570871,0.4126602239555349
2310,770,0,0.008144993919343611,0.0015910889689711946,0.47965061726741043
2311,770,1,0.009336406081247063,0.001813634164769224,0.5377864227335666
2312,770,2,0.013244157210889977,0.0015806575039172914,0.4209898350499176
2313,771,0,0.008014995749478854,0.0014943455429586047,0.48020757151167615
2314,771,1,0.008332486046527674,0.0016919908449412463,0.5653146116662459
2315,771,2,0.012108539836526896,0.0014539399269083296,0.3879962962720229
2316,772,0,0.008241392011845693,0.0015235415884294944,0.4808304112641493
2317,772,1,0.007113817560807282,0.0017085984064380679,0.5649577471225139
2318,772,2,0.011974226773174482,0.0014526273535551578,0.39663899476658654
2319,773,0,0.00789976516738291,0.001610090912039107,0.48128014932984353
2320,773,1,0.007173178472234314,0.0016649250645486883,0.5252377630273318
2321,773,2,0.012074664278007873,0.0013268754517669968,0.41722922246277794
2322,774,0,0.008722041730898975,0.001530377627047369,0.4809357107155263
2323,774,1,0.008057459540904439,0.0017129113785344552,0.5401859445042577
2324,774,2,0.012108366991256298,0.0012913891827048651,0.44052181491205555
2325,775,0,0.008091992290639323,0.001509292453112993,0.48135909383058534
2326,775,1,0.008013957429583244,0.0017450541282422695,0.5409424006968542
2327,775,2,0.012108663029473426,0.0013970058942560247,0.43013725021916355
2328,776,0,0.008829974391525173,0.0015496944257993941,0.48105091610282696
2329,776,1,0.008016008534532864,0.0017394711936020552,0.529074132169033
2330,776,2,0.012109662407583103,0.001276523263616602,0.40538892883412475
2331,777,0,0.008177391758626454,0.0015186588140097617,0.48131845632328235
2332,777,1,0.007012656967568305,0.001824666440089907,0.5190307198311455
2333,777,2,0.012110442637224402,0.001286588926358361,0.43000975965665944
2334,778,0,0.007916230761248207,0.001546929917936345,0.4814368048741112
2335,778,1,0.006769334239838984,0.001969628700888055,0.5413777206285414
2336,778,2,0.012313741566546112,0.0012772969877496011,0.4295156766535713
2337,779,0,0.007663463739811116,0.001582974626855973,0.4812727676859434
2338,779,1,0.0058746743960225315,0.0018613672015718506,0.5682920038886338
2339,779,2,0.011097684052520373,0.0013707830855398584,0.4030040282260611
2340,780,0,0.008039088963136862,0.0015194314609318319,0.48089910957544246
2341,780,1,0.005606579433343953,0.0017413255930177982,0.5644374729846225
2342,780,2,0.011100264970249834,0.0014237589342484674,0.4370479284825139
2343,781,0,0.008417336328672401,0.0015047202157232851,0.48152882822019283
2344,781,1,0.005403438408948057,0.0016269965005275436,0.5525373360755436
2345,781,2,0.01110016926324238,0.0013979152795241094,0.4157040178213687
2346,782,0,0.009509409097750526,0.0016448597839741456,0.4818676213281028
2347,782,1,0.005070025476002251,0.001734515178816807,0.5810905991869711
2348,782,2,0.011100511967157575,0.0013615836163340133,0.4087684319467882
2349,783,0,0.007729050055307564,0.0016151129807180937,0.4809863646889503
2350,783,1,0.004937448557634964,0.0017075041972072086,0.5574526698739127
2351,783,2,0.011646365860725608,0.0013916437091423435,0.4346469347863787
2352,784,0,0.008693677816168102,0.0016869799644880713,0.48071675128622005
2353,784,1,0.004813314434278992,0.0017448739908812745,0.5445941669471811
2354,784,2,0.011646501741077822,0.0013699471608063947,0.4030627657816336
2355,785,0,0.00925414282116921,0.0016261987360603122,0.481170507450275
2356,785,1,0.0049574349141894855,0.0017567116672290268,0.54713890487112
2357,785,2,0.011521582198355173,0.0013454197464084882,0.42250576644024646
2358,786,0,0.009262173180100712,0.001649053294266327,0.48132019533410864
2359,786,1,0.00488349546432888,0.0018342185232872216,0.5669208287835708
2360,786,2,0.010261486270771475,0.0013156464170516562,0.4107756635282211
2361,787,0,0.009984750447734114,0.0016804827287252,0.48114549954336494
2362,787,1,0.005916954297072588,0.0018220136027106647,0.5569895228916583
2363,787,2,0.01025944327913366,0.0013844137551384185,0.3939686882828744
2364,788,0,0.010405329232131413,0.0017703809396765904,0.4810884539449852
2365,788,1,0.0056501928500338515,0.001763842828343858,0.5703732785723731
2366,788,2,0.010475227756221086,0.0015000046612535106,0.4295912263275079
2367,789,0,0.009631193313499226,0.0017703312115095067,0.481005006879091
2368,789,1,0.005696501898906053,0.0018967933673803513,0.5379719790825063
2369,789,2,0.010474615700324368,0.0015433492026215528,0.4358528229699083
2370,790,0,0.010545208070921365,0.0017635737176163104,0.4811670850130695
2371,790,1,0.006750440423409405,0.0019776826656988595,0.5347080329743161
2372,790,2,0.010473847530056988,0.0015176213758487309,0.4411111429768596
2373,791,0,0.00974526550138606,0.0016436293105182218,0.4809322827959201
2374,791,1,0.006710869372224677,0.001984937485128449,0.5453387870182698
2375,791,2,0.010473690769096876,0.0015006287662362842,0.4275670186256859
2376,792,0,0.007638646353418091,0.0018024111172152088,0.48116896089257727
2377,792,1,0.006836001738852501,0.002032339521626956,0.570177160991269
2378,792,2,0.010207696057928635,0.0016469177720944386,0.43921086793308467
2379,793,0,0.007117345845833511,0.001768382195103077,0.4807885914239408
2380,793,1,0.006982764746546624,0.001974646868049256,0.5543757019578174
2381,793,2,0.010208442580573986,0.0016121050600141715,0.41308294599193357
2382,794,0,0.00752944736894482,0.0016806305788296277,0.48097928697445164
2383,794,1,0.007356804471108902,0.0018248772527741943,0.5332960481204766
2384,794,2,0.010635984134477933,0.0016263189505396633,0.39190586822740253
2385,795,0,0.007739117425422509,0.0015956656574290012,0.4812913266730989
2386,795,1,0.009343242240931705,0.0019128390572936151,0.5433863406985614
2387,795,2,0.010635677094671952,0.0016149705409269158,0.42761269035793037
2388,796,0,0.007488347416430287,0.0015128416095374876,0.48124886236740333
2389,796,1,0.009548175850473925,0.001964233199115009,0.5783636946103828
2390,796,2,0.012249173352033457,0.0016917267293513065,0.42991292031635175
2391,797,0,0.006763391380690026,0.0015407372097762857,0.48147072376310296
2392,797,1,0.009873433177710469,0.0019244814741770286,0.5325650363351133
2393,797,2,0.012649694096154506,0.001793136875048547,0.40556225439589166
2394,798,0,0.006980415249569375,0.0014779765456461853,0.4815384897135883
2395,798,1,0.0101529976664884,0.0018251946885418542,0.5193499735374497
2396,798,2,0.010308155484156018,0.0017309686080603712,0.42617480061310564
2397,799,0,0.008566816960754967,0.001519944901453373,0.48178145790002974
2398,799,1,0.009224530691411216,0.0018210387941083401,0.5337651381101516
2399,799,2,0.010309146841692136,0.0016880610079026681,0.41024165515223204
2400,800,0,0.007446017739012841,0.001438719118654535,0.4812525434586755
2401,800,1,0.008634355736680564,0.0017944317047037534,0.526439469833266
2402,800,2,0.010306603112431659,0.0016565862314342746,0.419522893919888
2403,801,0,0.006712311136616153,0.0014429576877995607,0.48160079500306496
2404,801,1,0.007996011517185712,0.0017079008086517897,0.5086512722000757
2405,801,2,0.010306737084862046,0.0017304179303177746,0.4096732959272144
2406,802,0,0.007371183132288056,0.0014396481451005383,0.4813633630712394
2407,802,1,0.008405980934363483,0.0016302710086536678,0.5339708711614589
2408,802,2,0.010671878662966284,0.0017868811588429851,0.39798622126604144
2409,803,0,0.0067108280289817504,0.0013824943648917045,0.4817849115085877
2410,803,1,0.008035913890098076,0.0017294310293145742,0.5004378616778733
2411,803,2,0.01049606061627778,0.0018212970151568362,0.41727368992474106
2412,804,0,0.006679481978167407,0.0014113580396129706,0.48233709091457627
2413,804,1,0.009499501329405344,0.0016266035751222217,0.5129683006571135
2414,804,2,0.010742369297244337,0.0019070408565283155,0.41941910142870076
2415,805,0,0.006247894316861368,0.0015179478039402934,0.48293147011315357
2416,805,1,0.009372687114474925,0.0015797527696289496,0.5190842077794493
2417,805,2,0.01093080021352017,0.0019385634621590048,0.42041546715851713
2418,806,0,0.005837288447368374,0.0015851119408727553,0.48217727696494844
2419,806,1,0.009250410483553483,0.001639689702975601,0.5350316893202591
2420,806,2,0.009758234462940347,0.002036540073033036,0.40107332333170287
2421,807,0,0.005532719964826015,0.0017186269387834026,0.4816366950351259
2422,807,1,0.008942147678509595,0.0017760913155853903,0.5063764991101198
2423,807,2,0.01104605464784661,0.0020840855449702892,0.4056533881992652
2424,808,0,0.005809514839503397,0.0017946890704045224,0.48150895127433485
2425,808,1,0.007874029491307001,0.0017481511372583862,0.48486229628169575
2426,808,2,0.01104649852300333,0.002098855203493229,0.41617480459031414
2427,809,0,0.006627718747384165,0.001581781875547512,0.4819624540578966
2428,809,1,0.009663980352868657,0.0017141531994494586,0.4994903449555053
2429,809,2,0.009827430907617103,0.0020856260879904224,0.4325519209199174
2430,810,0,0.006845689922701557,0.0016447655641280152,0.4813977274888936
2431,810,1,0.00894615582276724,0.0015518641299294231,0.522896685669874
2432,810,2,0.00973848216995857,0.0018997571378861942,0.43126800008468746
2433,811,0,0.0065963653622510415,0.001718221438820065,0.4808615935393186
2434,811,1,0.008203543488482186,0.0016004444993958672,0.527577900936751
2435,811,2,0.010272880811643063,0.001958090789010475,0.409633624158963
2436,812,0,0.0067312393116681765,0.0016422176475506054,0.481503498210148
2437,812,1,0.008444641277537215,0.0014821482136915037,0.5284520751974123
2438,812,2,0.01034347301232692,0.0019827168449423034,0.4191718540800273
2439,813,0,0.007878448957451904,0.0017007525263521325,0.4819218791627343
2440,813,1,0.007756445160152842,0.0015252558650697245,0.5398772575418735
2441,813,2,0.009784267315252181,0.0019782013229214922,0.4282123228205447
2442,814,0,0.007992569866484412,0.001680613382195008,0.48240434480339456
2443,814,1,0.007865451153681332,0.00140944330558135,0.5622543176689069
2444,814,2,0.010499621739269736,0.0018774980100228348,0.4024009691960892
2445,815,0,0.007992319333617647,0.0015491971661319873,0.4824720799199874
2446,815,1,0.007455945866567321,0.0014630894049554673,0.5125433781900565
2447,815,2,0.01120647522319769,0.001761090317261313,0.4326166061338543
2448,816,0,0.007992526119386011,0.0015932234423813635,0.482198380283664
2449,816,1,0.008346571338648134,0.0015467332218638981,0.5245860017939799
2450,816,2,0.011206429328384157,0.0018034628069697066,0.4400549187429629
2451,817,0,0.008125407396341277,0.0015873713587371031,0.4821964840343133
2452,817,1,0.008022610598336347,0.0015103311667529914,0.5616294144062149
2453,817,2,0.00903541623570492,0.001687150732274939,0.4138024908079999
2454,818,0,0.00911302599961979,0.0016229341172089304,0.4820499602114747
2455,818,1,0.008021482163554453,0.0015698268877585824,0.5338671573257491
2456,818,2,0.00903592575315949,0.0017398765691146278,0.4010544791484559
2457,819,0,0.008064822025306222,0.0017153035945607902,0.4823897535644248
2458,819,1,0.007737336049496483,0.0015810741085204346,0.5709792450257023
2459,819,2,0.009036124422207746,0.0017613539870320984,0.41366426998350964
2460,820,0,0.007709637898090881,0.00159112190146279,0.48220649756628514
2461,820,1,0.008571760375350476,0.0015396490168621086,0.5547308482537365
2462,820,2,0.00903589420815479,0.0017903236612117352,0.40423093578776076
2463,821,0,0.007109365293443537,0.001567537684150118,0.48193888835304777
2464,821,1,0.008433566357307017,0.0016398121778032058,0.5353053241225282
2465,821,2,0.009132848655792145,0.001637663004948321,0.4617578541970745
2466,822,0,0.008313467223274215,0.0014481471490825465,0.48122179653178043
2467,822,1,0.007756352308420569,0.0016817107363920098,0.5228898313305608
2468,822,2,0.009132370390152538,0.0016910393284740104,0.44611495565373543
2469,823,0,0.007326022352328091,0.0014481738912250465,0.48219766415765847
2470,823,1,0.008004030091912556,0.0016293197515332273,0.5358781771301605
2471,823,2,0.008175380846783672,0.001806350121219229,0.45505135911598055
2472,824,0,0.006137610517768885,0.0014338369543116626,0.48222697523685726
2473,824,1,0.007947398892269347,0.0016472423777951367,0.5520920151252803
2474,824,2,0.008174197563809438,0.0017885261398433601,0.4262554774770963
2475,825,0,0.006044527807360996,0.0013686859559574774,0.4824493384042779
2476,825,1,0.008795499001012846,0.0015533104989523805,0.5481588915264801
2477,825,2,0.008175881867121662,0.0017290839831544237,0.4146439437214134
2478,826,0,0.005119411601022994,0.0015342058615264885,0.48251822746862255
2479,826,1,0.008316401274674205,0.001623710307044761,0.5520930836623242
2480,826,2,0.007651494118544831,0.001731936835948324,0.4253889420826136
2481,827,0,0.005201788794250055,0.001598890878738634,0.4823713095974864
2482,827,1,0.008033669978922115,0.0014490430086801012,0.5480245381536729
2483,827,2,0.008924446116965447,0.0015058362720099317,0.4644609373530552
2484,828,0,0.00525259635550032,0.001622976719106077,0.48202504251886463
2485,828,1,0.008218510709066942,0.0014714545977999598,0.5217112499811077
2486,828,2,0.008928121276698594,0.0015129601967737792,0.43193884473665556
2487,829,0,0.005151636464072169,0.0016407542917026817,0.4816509649012532
2488,829,1,0.008408528889783447,0.001499710872921097,0.5313383121583451
2489,829,2,0.008508152412216315,0.0013454802862578599,0.4373678605241702
2490,830,0,0.005905246079918626,0.001573852455051045,0.48138113740142485
2491,830,1,0.009639784999082721,0.0015549599844829694,0.5277866909048585
2492,830,2,0.00880511023890598,0.0013640078306004987,0.42531503167012685
2493,831,0,0.006468938695403259,0.0015239016954748123,0.48111555511956994
2494,831,1,0.00909225758736185,0.0016886455373447769,0.5424014132110628
2495,831,2,0.007552900324093978,0.0014537309623999229,0.4219504875327208
2496,832,0,0.006513820921250492,0.0014854366090577922,0.48194653427082085
2497,832,1,0.008914657031539739,0.0015400027697941292,0.5341145640981917
2498,832,2,0.0074262854073414205,0.001361967212324084,0.42659128803279484
2499,833,0,0.0052871107888799,0.0014968364028489967,0.48162730441577384
2500,833,1,0.00951965459784264,0.001619691861372415,0.5298894684115845
2501,833,2,0.007762364291142474,0.0012713477690502188,0.43119672342506266
2502,834,0,0.00514353822160443,0.0014850390077370576,0.4804604881281335
2503,834,1,0.009339773590621651,0.0016969875153044643,0.5335438633622205
2504,834,2,0.007759026974032279,0.0013536111229698212,0.4424396912088466
2505,835,0,0.005143912368257609,0.0015173033159993031,0.4812931682735437
2506,835,1,0.009044104792303859,0.0017432932091466977,0.5475190479718909
2507,835,2,0.0077584330385688325,0.0014119007188148984,0.44761114755070314
2508,836,0,0.0048710085071660535,0.0014132128571779986,0.4809783768532058
2509,836,1,0.008543621780522828,0.0018005442892495389,0.5470832751739664
2510,836,2,0.006699213610856617,0.0014469714393620548,0.4493958983363588
2511,837,0,0.00577524646105916,0.001268906950427682,0.48053360938528183
2512,837,1,0.00874514790361567,0.0016821931616465109,0.559291290213716
2513,837,2,0.0066975102635406835,0.0014944405522159965,0.4394738819230562
2514,838,0,0.00673696451188095,0.0012152062741292316,0.48112848781548057
2515,838,1,0.008695264284231782,0.001549425870334351,0.5627604067636813
2516,838,2,0.006788662582174176,0.0014988659759203004,0.4401383243558869
2517,839,0,0.006149132674800039,0.0013487393722219903,0.48042463105794503
2518,839,1,0.009392663534541743,0.0014749098851075477,0.505585864686678
2519,839,2,0.006943332247696775,0.0014791132918858059,0.4365325852428532
2520,840,0,0.00591029532728458,0.001362101409141156,0.479659293270938
2521,840,1,0.010015375360354264,0.0014448036881277019,0.5119288733304167
2522,840,2,0.007055791921776005,0.0014616930087087564,0.42707928479567436
2523,841,0,0.0081412566295635,0.001501504563234536,0.4806340964547153
2524,841,1,0.009509539185728876,0.001483757604491112,0.5703355239253436
2525,841,2,0.007053797867854597,0.001487069690451256,0.44552948987640717
2526,842,0,0.007763881398325046,0.0015606713747756558,0.48053734013436744
2527,842,1,0.00907052186501196,0.0013919744470777913,0.5665184513697477
2528,842,2,0.007941834222192155,0.0015126461776778985,0.40926626190590937
2529,843,0,0.006890617524575429,0.0015129010353294148,0.4804953857109457
2530,843,1,0.009173253001248452,0.0014113564812453237,0.5634900856291678
2531,843,2,0.007187654636433989,0.0015407830579742534,0.41707222754929485
2532,844,0,0.00725627001476189,0.0015064081253349435,0.48054476103244925
2533,844,1,0.009612267973538669,0.0013631894431528906,0.568947629273568
2534,844,2,0.007555105742619528,0.001576875340062561,0.423558623041805
2535,845,0,0.007051626128463067,0.0015738243215794095,0.4812011252888631
2536,845,1,0.009295078462947519,0.0013536374769931663,0.5705610328897694
2537,845,2,0.007557698921172084,0.0016868929896010649,0.43019780102856675
2538,846,0,0.007483763602979013,0.0014425018514217054,0.4819144684311114
2539,846,1,0.00922447358627786,0.0013639890401998423,0.5602703268914095
2540,846,2,0.009015331885584737,0.0016431513938262698,0.46602337616570905
2541,847,0,0.009217951748620492,0.0014997197110325718,0.4822666236140442
2542,847,1,0.009172232520419774,0.001456134047788679,0.5381718311786389
2543,847,2,0.009787917550911,0.0016112410422562235,0.46328563806302864
2544,848,0,0.008474707113466474,0.0016667675554535737,0.4825982140547451
2545,848,1,0.009173020946724026,0.0014812443607578535,0.5198046608386152
2546,848,2,0.009788392487525749,0.001558457908337495,0.41770374409392247
2547,849,0,0.006911745723822823,0.0016871941769341068,0.4829719838260798
2548,849,1,0.010081349161853628,0.0015077651684337,0.5424641758446697
2549,849,2,0.010126905963281922,0.0016265610095831061,0.41698747241217043
2550,850,0,0.00697676087544596,0.001678407147713113,0.4832983197324664
2551,850,1,0.01024902247068421,0.001418345929970702,0.542317310463026
2552,850,2,0.009391017032997145,0.0014586960810213947,0.45589854780395006
2553,851,0,0.006521190283231892,0.001759659354778323,0.48317149731543635
2554,851,1,0.00972628178442701,0.00151243574108839,0.5253726164215885
2555,851,2,0.009026818315181073,0.0014779564100625938,0.4336731371156609
2556,852,0,0.007497578104660491,0.0018945718339667592,0.48348908082947134
2557,852,1,0.009803701103774091,0.0015425819081121952,0.5363414682035442
2558,852,2,0.008651527631444458,0.0015048958163914948,0.4160744851254081
2559,853,0,0.007771536480531876,0.0019429781058212228,0.4830609011524293
2560,853,1,0.009477375192613099,0.00143323962394387,0.5445520557210671
2561,853,2,0.008610486756951549,0.0015019312650717152,0.4357630844604501
2562,854,0,0.008360922825975423,0.0020290423623715277,0.483019660955653
2563,854,1,0.00988021536424703,0.0015551895339145927,0.5399156949556503
2564,854,2,0.008610243360782506,0.0015082957096192147,0.4253432670767591
2565,855,0,0.008623882322310898,0.00190244650295575,0.48303342430760654
2566,855,1,0.010058581860467073,0.0014320601688470067,0.5545772737358314
2567,855,2,0.009515714240627287,0.0015050959449982406,0.44057596281954947
2568,856,0,0.008623869215555215,0.0018713755232286132,0.48349010805860404
2569,856,1,0.011266304759811654,0.001351364433210453,0.5491812406765396
2570,856,2,0.00945688075765114,0.0015280017039012725,0.4176093158273627
2571,857,0,0.007877843425165402,0.0018986485471702045,0.48341524089394206
2572,857,1,0.010593485328710232,0.0013691846486610152,0.5501184247231541
2573,857,2,0.009455042846239168,0.0015581003768686274,0.4627835483201821
2574,858,0,0.007635065478609724,0.001963648295584126,0.4833089816342481
2575,858,1,0.010154111286763436,0.0013845770892346079,0.5652715255668654
2576,858,2,0.009773705500800176,0.001549072577827664,0.4544353227546955
2577,859,0,0.008115396716221959,0.0019626819572781807,0.4836776654758868
2578,859,1,0.009809294056302327,0.0014903951964733474,0.5713410542146499
2579,859,2,0.010435594032007682,0.001574254744088715,0.4359648060445989
2580,860,0,0.00782854671041934,0.0018794440685552406,0.4837020409395437
2581,860,1,0.00930986916736085,0.0014457096704604854,0.5742327124790664
2582,860,2,0.010430690650883223,0.001561364074349215,0.4534107100854007
2583,861,0,0.0074395508557198176,0.0020529059726403054,0.4832859173514097
2584,861,1,0.009453574380340122,0.0015277001579250223,0.5651183379094028
2585,861,2,0.010431747034003331,0.0014981500098780495,0.4361254151208207
2586,862,0,0.0073752845763116505,0.0020086500095264415,0.4835475661220945
2587,862,1,0.010161237229505361,0.0015591042845161899,0.5340826409592733
2588,862,2,0.010435001025267562,0.0014699522330418613,0.444005519382124
2589,863,0,0.007457814625169218,0.001864641466343159,0.4835284138790893
2590,863,1,0.010425203000133837,0.0016041389527728354,0.5390929607992581
2591,863,2,0.011088931969596653,0.0015364327287973694,0.43671846554417354
2592,864,0,0.007513283925736745,0.0019092425558006542,0.4826142735561066
2593,864,1,0.011047326131645118,0.0017036946963647072,0.5541851536040773
2594,864,2,0.010878764695266534,0.0013982043261023477,0.4371219456017853
2595,865,0,0.007972341667478806,0.001716291315279023,0.48133845383448376
2596,865,1,0.01007286544870465,0.0017121506950983564,0.5424187492561283
2597,865,2,0.010277623667692365,0.0012965147866736237,0.4155507675609734
2598,866,0,0.007873470653858827,0.0017273293834473536,0.47996657601015635
2599,866,1,0.009028019354841857,0.0015456694015902293,0.526534570178448
2600,866,2,0.010090626373965187,0.0013485754116507043,0.43800532248959073
2601,867,0,0.008263042978643904,0.0015794840438744402,0.480560725742108
2602,867,1,0.008864329185488538,0.001506198568063842,0.5531603129985725
2603,867,2,0.010235679264205138,0.0015079278588413525,0.4267104873599278
2604,868,0,0.009056697252981295,0.001784939402169022,0.48107213491485656
2605,868,1,0.008848172349009217,0.0015413290626439004,0.5293068952187892
2606,868,2,0.010242547656637478,0.0014965911089463528,0.43425694785485586
2607,869,0,0.009409012242634301,0.0018698089466923158,0.48119410246832967
2608,869,1,0.008935424372476226,0.0015786812747623825,0.5274150655159215
2609,869,2,0.010235439284525766,0.0014718117232218884,0.4126850831278967
2610,870,0,0.0098765335507464,0.0017534000777342583,0.48188926983087954
2611,870,1,0.008194904884684861,0.0017022985597460185,0.519453424481964
2612,870,2,0.01046880714299032,0.0015135242982414244,0.4428807340572293
2613,871,0,0.009545983543134387,0.0016511445950097715,0.48088156894535655
2614,871,1,0.008771226811088257,0.001646032046215464,0.5162962361538841
2615,871,2,0.009966580737813457,0.0016385845179483977,0.4779405691086231
2616,872,0,0.00906056758502781,0.0017115618970542585,0.48071265965349835
2617,872,1,0.009317130924872935,0.0016346681985518962,0.5423005448705133
2618,872,2,0.01024173156622747,0.0016539196979609015,0.441971212545359
2619,873,0,0.009073636292157199,0.0016091153010711528,0.48068450708429233
2620,873,1,0.00917783974664721,0.0015992493725268105,0.544321487413156
2621,873,2,0.010367102071192373,0.0015964277028302713,0.4165514682727274
2622,874,0,0.009526229758857932,0.0017373416606256363,0.4802205014294755
2623,874,1,0.00906600349948761,0.001491977594321743,0.5280725661186924
2624,874,2,0.009479714152465856,0.0016418335744094348,0.4442334207304006
2625,875,0,0.009517717093079936,0.001658731062384337,0.47957368955316754
2626,875,1,0.009146302280024306,0.0013681682149730735,0.5311632063149498
2627,875,2,0.009494913274698381,0.0015485406522075414,0.420963660229621
2628,876,0,0.00928113623768943,0.0015458808734633781,0.478996300603819
2629,876,1,0.009195221046548397,0.0014326144558924148,0.512388015817605
2630,876,2,0.00960732702026599,0.0016398417474672944,0.4044352091609558
2631,877,0,0.009302970061619332,0.00155032992035334,0.4796547671985458
2632,877,1,0.01074280028653962,0.0015092992414047436,0.5280488127524231
2633,877,2,0.0087528973363215,0.0016296814617294644,0.4037844204595136
2634,878,0,0.010222948099883587,0.0014996501399684443,0.47939340167867567
2635,878,1,0.011375044003862548,0.0016206989546456029,0.5065446499064915
2636,878,2,0.008752961159694907,0.0015551528108870376,0.4300608811123603
2637,879,0,0.010657981675170323,0.0015669835545274815,0.47883748168572027
2638,879,1,0.011286056626924697,0.0016319637053152632,0.5043355060561402
2639,879,2,0.00847749464548161,0.0015687637168953046,0.4429473623293565
2640,880,0,0.010783950645569137,0.0016970650010066223,0.47890457562859295
2641,880,1,0.011426638486594764,0.001623959743136461,0.49598489083615255
2642,880,2,0.008051711058534592,0.0016488708752232595,0.4326097506741492
