100,1000,3,0.0021574916982152
100,1000,4,0.00231623518643599
100,1000,5,0.00235862740280394
100,1000,6,0.00234402552557513
100,1000,7,0.00234676552533311
100,1000,8,0.00234882634839492
1000,1e-06,1,-1
1000,1e-06,2,-1
1000,1e-06,3,-1
1000,1e-06,4,-1
1000,1e-06,5,-1
1000,1e-06,6,-1
1000,1e-06,7,-1
1000,1e-06,8,-1
1000,0.001,1,-1
1000,0.001,2,-1
1000,0.001,3,-1
1000,0.001,4,-1
1000,0.001,5,-1
1000,0.001,6,-1
1000,0.001,7,-1
1000,0.001,8,-1
1000,0.1,1,0.255517881155614
1000,0.1,2,0.00905331032348965
1000,0.1,3,0.0219623428301821
1000,0.1,4,0.023687078705143
1000,0.1,5,0.033576651973071
1000,0.1,6,0.0560044521516737
1000,0.1,7,0.0701787091324614
1000,0.1,8,0.0731013448113457
1000,1,1,0.250860066936411
1000,1,2,0.00164424852971534
1000,1,3,0.00246548409012789
1000,1,4,0.00264165848440725
1000,1,5,0.00312656006561906
1000,1,6,0.00363034091439219
1000,1,7,0.00418398703956784
1000,1,8,0.00425236545172801
1000,10,1,0.250867030861612
1000,10,2,0.00146788143046329
1000,10,3,0.00216423721337338
1000,10,4,0.00230743306101534
1000,10,5,0.00240701987825155
1000,10,6,0.00240523095110156
1000,10,7,0.00243384504987939
1000,10,8,0.00252741854221579
1000,100,1,0.250847870702796
1000,100,2,0.00145953808908971
1000,100,3,0.0021732024879871
1000,100,4,0.00226808869297946
1000,100,5,0.00237263202823466
1000,100,6,0.00231997186873357
1000,100,7,0.00235531837200106
1000,100,8,0.00236432994339517
1000,1000,1,0.250841043249389
1000,1000,2,0.00145880780111387
1000,1000,3,0.0021574951893332
1000,1000,4,0.00231624056626212
1000,1000,5,0.00235863372134886
1000,1000,6,0.00234403207131502
1000,1000,7,0.00234677236310276
1000,1000,8,0.00234883342813499
